id,class
91071,8
91072,10
91073,8
91074,18
91075,6
91076,7
91077,19
91078,15
91079,4
91080,15
91081,3
91082,18
91083,9
91084,9
91085,3
91086,15
91087,18
91088,16
91089,14
91090,8
91091,13
91092,10
91093,10
91094,5
91095,10
91096,14
91097,14
91098,12
91099,10
91100,7
91101,3
91102,5
91103,6
91104,6
91105,12
91106,17
91107,10
91108,17
91109,3
91110,15
91111,17
91112,3
91113,13
91114,3
91115,14
91116,12
91117,4
91118,13
91119,13
91120,10
91121,8
91122,9
91123,2
91124,15
91125,12
91126,13
91127,19
91128,6
91129,10
91130,13
91131,15
91132,15
91133,16
91134,4
91135,14
91136,8
91137,7
91138,15
91139,8
91140,14
91141,11
91142,18
91143,18
91144,10
91145,9
91146,17
91147,6
91148,11
91149,6
91150,10
91151,17
91152,1
91153,7
91154,5
91155,6
91156,14
91157,3
91158,7
91159,10
91160,10
91161,19
91162,14
91163,6
91164,7
91165,3
91166,2
91167,3
91168,13
91169,9
91170,1
91171,19
91172,8
91173,19
91174,9
91175,7
91176,13
91177,8
91178,8
91179,3
91180,18
91181,8
91182,6
91183,19
91184,13
91185,1
91186,10
91187,13
91188,2
91189,14
91190,15
91191,15
91192,8
91193,11
91194,15
91195,9
91196,13
91197,18
91198,1
91199,8
91200,15
91201,13
91202,13
91203,17
91204,18
91205,9
91206,2
91207,18
91208,4
91209,10
91210,15
91211,13
91212,18
91213,6
91214,18
91215,13
91216,9
91217,13
91218,8
91219,13
91220,8
91221,4
91222,3
91223,6
91224,19
91225,14
91226,9
91227,8
91228,9
91229,6
91230,8
91231,8
91232,13
91233,19
91234,18
91235,15
91236,15
91237,12
91238,6
91239,8
91240,9
91241,2
91242,15
91243,13
91244,10
91245,12
91246,3
91247,3
91248,12
91249,16
91250,17
91251,9
91252,15
91253,8
91254,18
91255,13
91256,12
91257,13
91258,18
91259,19
91260,9
91261,8
91262,4
91263,13
91264,1
91265,13
91266,15
91267,13
91268,10
91269,17
91270,9
91271,3
91272,12
91273,18
91274,1
91275,18
91276,8
91277,19
91278,8
91279,8
91280,6
91281,19
91282,15
91283,9
91284,16
91285,10
91286,9
91287,3
91288,18
91289,18
91290,14
91291,12
91292,18
91293,6
91294,18
91295,4
91296,19
91297,4
91298,18
91299,19
91300,10
91301,18
91302,9
91303,15
91304,8
91305,9
91306,12
91307,14
91308,16
91309,13
91310,4
91311,18
91312,15
91313,8
91314,19
91315,10
91316,6
91317,13
91318,13
91319,7
91320,12
91321,13
91322,14
91323,19
91324,7
91325,8
91326,10
91327,17
91328,17
91329,9
91330,1
91331,6
91332,13
91333,9
91334,1
91335,10
91336,8
91337,10
91338,4
91339,12
91340,9
91341,15
91342,17
91343,12
91344,14
91345,13
91346,6
91347,17
91348,6
91349,18
91350,3
91351,15
91352,14
91353,19
91354,8
91355,3
91356,9
91357,13
91358,10
91359,11
91360,6
91361,1
91362,3
91363,8
91364,3
91365,13
91366,15
91367,14
91368,9
91369,6
91370,3
91371,11
91372,15
91373,13
91374,13
91375,17
91376,12
91377,6
91378,8
91379,4
91380,8
91381,13
91382,15
91383,14
91384,6
91385,15
91386,18
91387,18
91388,14
91389,9
91390,6
91391,8
91392,18
91393,15
91394,8
91395,13
91396,8
91397,19
91398,12
91399,4
91400,17
91401,14
91402,3
91403,7
91404,9
91405,12
91406,9
91407,14
91408,14
91409,19
91410,3
91411,15
91412,15
91413,16
91414,12
91415,9
91416,7
91417,9
91418,13
91419,13
91420,8
91421,3
91422,9
91423,12
91424,3
91425,14
91426,12
91427,18
91428,5
91429,10
91430,4
91431,19
91432,19
91433,15
91434,2
91435,16
91436,18
91437,6
91438,8
91439,2
91440,19
91441,13
91442,9
91443,14
91444,18
91445,9
91446,3
91447,15
91448,19
91449,8
91450,3
91451,3
91452,15
91453,8
91454,17
91455,17
91456,3
91457,5
91458,9
91459,3
91460,19
91461,13
91462,8
91463,16
91464,13
91465,3
91466,4
91467,13
91468,11
91469,3
91470,3
91471,9
91472,10
91473,13
91474,3
91475,7
91476,7
91477,13
91478,14
91479,9
91480,2
91481,18
91482,19
91483,8
91484,8
91485,11
91486,10
91487,4
91488,7
91489,9
91490,6
91491,18
91492,9
91493,16
91494,12
91495,18
91496,9
91497,15
91498,17
91499,19
91500,12
91501,9
91502,9
91503,15
91504,13
91505,3
91506,19
91507,18
91508,10
91509,4
91510,11
91511,14
91512,18
91513,7
91514,13
91515,13
91516,5
91517,13
91518,17
91519,3
91520,4
91521,9
91522,16
91523,14
91524,10
91525,3
91526,3
91527,16
91528,12
91529,7
91530,10
91531,4
91532,18
91533,18
91534,17
91535,4
91536,15
91537,1
91538,9
91539,13
91540,4
91541,19
91542,6
91543,6
91544,5
91545,9
91546,1
91547,3
91548,18
91549,6
91550,13
91551,9
91552,13
91553,12
91554,9
91555,1
91556,11
91557,18
91558,18
91559,8
91560,6
91561,9
91562,14
91563,15
91564,9
91565,12
91566,19
91567,6
91568,18
91569,14
91570,18
91571,1
91572,13
91573,9
91574,3
91575,12
91576,12
91577,7
91578,17
91579,15
91580,1
91581,10
91582,9
91583,6
91584,10
91585,15
91586,10
91587,3
91588,9
91589,18
91590,8
91591,17
91592,18
91593,9
91594,14
91595,3
91596,13
91597,13
91598,2
91599,14
91600,3
91601,2
91602,18
91603,3
91604,8
91605,3
91606,11
91607,13
91608,1
91609,5
91610,18
91611,18
91612,18
91613,9
91614,13
91615,13
91616,15
91617,2
91618,8
91619,6
91620,15
91621,9
91622,1
91623,6
91624,7
91625,9
91626,8
91627,9
91628,18
91629,3
91630,10
91631,3
91632,15
91633,3
91634,14
91635,15
91636,9
91637,9
91638,13
91639,19
91640,10
91641,15
91642,8
91643,12
91644,13
91645,14
91646,8
91647,5
91648,18
91649,10
91650,19
91651,12
91652,8
91653,15
91654,16
91655,8
91656,2
91657,19
91658,6
91659,12
91660,13
91661,19
91662,3
91663,19
91664,8
91665,12
91666,19
91667,13
91668,10
91669,13
91670,15
91671,18
91672,19
91673,12
91674,8
91675,6
91676,16
91677,13
91678,13
91679,17
91680,4
91681,12
91682,17
91683,9
91684,4
91685,9
91686,18
91687,11
91688,14
91689,8
91690,14
91691,14
91692,5
91693,6
91694,19
91695,8
91696,6
91697,4
91698,8
91699,8
91700,5
91701,17
91702,14
91703,8
91704,13
91705,13
91706,1
91707,6
91708,13
91709,18
91710,9
91711,10
91712,3
91713,15
91714,8
91715,6
91716,18
91717,1
91718,3
91719,4
91720,12
91721,4
91722,4
91723,9
91724,15
91725,9
91726,13
91727,9
91728,17
91729,17
91730,13
91731,10
91732,15
91733,1
91734,8
91735,14
91736,9
91737,9
91738,3
91739,8
91740,16
91741,13
91742,3
91743,15
91744,1
91745,13
91746,14
91747,6
91748,16
91749,10
91750,13
91751,18
91752,9
91753,3
91754,5
91755,3
91756,1
91757,15
91758,9
91759,3
91760,3
91761,6
91762,3
91763,3
91764,12
91765,16
91766,9
91767,7
91768,10
91769,9
91770,13
91771,3
91772,9
91773,13
91774,15
91775,6
91776,18
91777,9
91778,15
91779,17
91780,11
91781,11
91782,8
91783,6
91784,10
91785,10
91786,13
91787,15
91788,13
91789,3
91790,19
91791,15
91792,14
91793,15
91794,14
91795,17
91796,10
91797,13
91798,13
91799,19
91800,8
91801,18
91802,18
91803,5
91804,19
91805,6
91806,10
91807,6
91808,13
91809,7
91810,11
91811,6
91812,3
91813,6
91814,14
91815,9
91816,9
91817,4
91818,9
91819,8
91820,13
91821,3
91822,8
91823,8
91824,8
91825,9
91826,10
91827,2
91828,3
91829,18
91830,2
91831,19
91832,18
91833,14
91834,9
91835,2
91836,13
91837,11
91838,6
91839,8
91840,8
91841,18
91842,5
91843,10
91844,9
91845,19
91846,10
91847,9
91848,12
91849,12
91850,3
91851,8
91852,8
91853,8
91854,3
91855,2
91856,18
91857,4
91858,9
91859,15
91860,2
91861,17
91862,4
91863,9
91864,14
91865,10
91866,6
91867,8
91868,8
91869,18
91870,19
91871,1
91872,3
91873,16
91874,6
91875,16
91876,13
91877,12
91878,12
91879,10
91880,8
91881,15
91882,13
91883,16
91884,12
91885,2
91886,4
91887,1
91888,10
91889,18
91890,15
91891,10
91892,6
91893,14
91894,6
91895,6
91896,4
91897,16
91898,13
91899,18
91900,18
91901,12
91902,12
91903,7
91904,3
91905,8
91906,6
91907,8
91908,10
91909,7
91910,19
91911,1
91912,6
91913,12
91914,8
91915,16
91916,12
91917,10
91918,8
91919,19
91920,14
91921,15
91922,13
91923,12
91924,15
91925,12
91926,12
91927,13
91928,6
91929,12
91930,10
91931,17
91932,10
91933,6
91934,14
91935,4
91936,9
91937,9
91938,18
91939,18
91940,8
91941,13
91942,11
91943,8
91944,3
91945,9
91946,4
91947,13
91948,3
91949,13
91950,13
91951,15
91952,6
91953,9
91954,18
91955,14
91956,8
91957,14
91958,13
91959,9
91960,3
91961,12
91962,10
91963,13
91964,19
91965,8
91966,17
91967,8
91968,19
91969,14
91970,3
91971,15
91972,15
91973,10
91974,10
91975,13
91976,19
91977,2
91978,3
91979,11
91980,12
91981,3
91982,13
91983,3
91984,18
91985,16
91986,10
91987,1
91988,17
91989,4
91990,12
91991,6
91992,1
91993,9
91994,5
91995,13
91996,9
91997,13
91998,8
91999,8
92000,4
92001,19
92002,13
92003,13
92004,1
92005,9
92006,10
92007,6
92008,3
92009,8
92010,8
92011,6
92012,13
92013,13
92014,6
92015,11
92016,10
92017,18
92018,13
92019,1
92020,12
92021,18
92022,9
92023,8
92024,13
92025,1
92026,8
92027,9
92028,13
92029,18
92030,8
92031,9
92032,16
92033,15
92034,1
92035,13
92036,9
92037,3
92038,15
92039,10
92040,8
92041,17
92042,18
92043,17
92044,2
92045,15
92046,12
92047,9
92048,19
92049,6
92050,6
92051,3
92052,19
92053,18
92054,14
92055,7
92056,8
92057,8
92058,12
92059,8
92060,6
92061,3
92062,9
92063,8
92064,14
92065,12
92066,10
92067,16
92068,1
92069,8
92070,18
92071,3
92072,2
92073,15
92074,7
92075,4
92076,13
92077,12
92078,13
92079,13
92080,14
92081,8
92082,12
92083,8
92084,1
92085,10
92086,16
92087,2
92088,1
92089,8
92090,18
92091,13
92092,10
92093,10
92094,17
92095,9
92096,14
92097,12
92098,18
92099,2
92100,12
92101,4
92102,14
92103,9
92104,7
92105,15
92106,6
92107,9
92108,15
92109,8
92110,4
92111,12
92112,9
92113,18
92114,18
92115,9
92116,18
92117,12
92118,14
92119,3
92120,15
92121,13
92122,14
92123,14
92124,12
92125,6
92126,5
92127,8
92128,6
92129,15
92130,4
92131,4
92132,18
92133,18
92134,19
92135,2
92136,4
92137,8
92138,13
92139,13
92140,9
92141,13
92142,16
92143,6
92144,8
92145,8
92146,4
92147,7
92148,12
92149,4
92150,13
92151,14
92152,10
92153,10
92154,8
92155,12
92156,9
92157,13
92158,8
92159,13
92160,18
92161,10
92162,19
92163,4
92164,9
92165,13
92166,3
92167,9
92168,14
92169,1
92170,1
92171,19
92172,13
92173,15
92174,18
92175,1
92176,9
92177,18
92178,10
92179,12
92180,7
92181,6
92182,12
92183,15
92184,13
92185,12
92186,11
92187,18
92188,13
92189,14
92190,8
92191,15
92192,3
92193,4
92194,13
92195,2
92196,14
92197,13
92198,18
92199,7
92200,12
92201,19
92202,9
92203,19
92204,7
92205,19
92206,19
92207,13
92208,13
92209,12
92210,10
92211,9
92212,18
92213,17
92214,1
92215,1
92216,9
92217,8
92218,8
92219,18
92220,13
92221,18
92222,15
92223,6
92224,7
92225,10
92226,3
92227,13
92228,14
92229,19
92230,5
92231,12
92232,13
92233,6
92234,14
92235,4
92236,8
92237,8
92238,8
92239,3
92240,4
92241,14
92242,1
92243,11
92244,10
92245,6
92246,12
92247,9
92248,3
92249,4
92250,18
92251,19
92252,13
92253,12
92254,14
92255,6
92256,18
92257,12
92258,18
92259,12
92260,5
92261,10
92262,12
92263,15
92264,6
92265,14
92266,9
92267,8
92268,10
92269,19
92270,13
92271,9
92272,9
92273,7
92274,12
92275,15
92276,16
92277,4
92278,13
92279,10
92280,8
92281,17
92282,8
92283,3
92284,1
92285,8
92286,3
92287,14
92288,18
92289,11
92290,10
92291,18
92292,8
92293,7
92294,3
92295,15
92296,16
92297,13
92298,9
92299,3
92300,8
92301,9
92302,8
92303,12
92304,18
92305,2
92306,8
92307,6
92308,4
92309,14
92310,14
92311,6
92312,18
92313,13
92314,4
92315,19
92316,14
92317,18
92318,10
92319,3
92320,9
92321,9
92322,16
92323,19
92324,8
92325,4
92326,15
92327,15
92328,9
92329,1
92330,3
92331,13
92332,5
92333,9
92334,13
92335,18
92336,9
92337,14
92338,6
92339,19
92340,6
92341,13
92342,9
92343,10
92344,6
92345,14
92346,10
92347,16
92348,14
92349,8
92350,2
92351,18
92352,8
92353,3
92354,1
92355,7
92356,13
92357,3
92358,15
92359,7
92360,18
92361,14
92362,13
92363,15
92364,8
92365,18
92366,9
92367,13
92368,10
92369,19
92370,3
92371,8
92372,2
92373,19
92374,8
92375,17
92376,19
92377,12
92378,3
92379,15
92380,10
92381,18
92382,14
92383,10
92384,12
92385,8
92386,19
92387,16
92388,14
92389,13
92390,13
92391,9
92392,13
92393,10
92394,10
92395,17
92396,16
92397,15
92398,18
92399,10
92400,1
92401,18
92402,15
92403,9
92404,8
92405,13
92406,12
92407,10
92408,18
92409,8
92410,3
92411,9
92412,6
92413,10
92414,13
92415,19
92416,15
92417,6
92418,10
92419,10
92420,13
92421,9
92422,6
92423,8
92424,3
92425,18
92426,13
92427,10
92428,19
92429,1
92430,15
92431,4
92432,12
92433,10
92434,14
92435,13
92436,13
92437,6
92438,9
92439,9
92440,17
92441,12
92442,15
92443,13
92444,5
92445,17
92446,1
92447,13
92448,10
92449,7
92450,9
92451,3
92452,8
92453,6
92454,4
92455,8
92456,17
92457,17
92458,14
92459,10
92460,9
92461,19
92462,18
92463,18
92464,17
92465,15
92466,13
92467,19
92468,7
92469,10
92470,18
92471,18
92472,6
92473,3
92474,7
92475,3
92476,18
92477,9
92478,13
92479,18
92480,13
92481,15
92482,4
92483,15
92484,13
92485,11
92486,6
92487,12
92488,10
92489,2
92490,2
92491,15
92492,14
92493,6
92494,2
92495,13
92496,13
92497,3
92498,19
92499,18
92500,6
92501,19
92502,12
92503,16
92504,4
92505,6
92506,10
92507,8
92508,17
92509,9
92510,14
92511,8
92512,9
92513,6
92514,18
92515,15
92516,13
92517,12
92518,3
92519,15
92520,14
92521,6
92522,12
92523,15
92524,9
92525,15
92526,10
92527,3
92528,10
92529,7
92530,1
92531,9
92532,15
92533,3
92534,9
92535,3
92536,1
92537,6
92538,14
92539,19
92540,2
92541,6
92542,2
92543,17
92544,13
92545,9
92546,6
92547,18
92548,8
92549,2
92550,2
92551,14
92552,10
92553,15
92554,13
92555,3
92556,9
92557,7
92558,11
92559,6
92560,10
92561,15
92562,19
92563,14
92564,4
92565,14
92566,8
92567,14
92568,8
92569,10
92570,12
92571,8
92572,19
92573,19
92574,9
92575,1
92576,19
92577,12
92578,13
92579,9
92580,14
92581,12
92582,6
92583,9
92584,17
92585,3
92586,3
92587,15
92588,14
92589,7
92590,3
92591,9
92592,8
92593,9
92594,9
92595,14
92596,8
92597,4
92598,8
92599,5
92600,8
92601,3
92602,17
92603,19
92604,9
92605,5
92606,8
92607,12
92608,18
92609,9
92610,10
92611,14
92612,15
92613,14
92614,12
92615,17
92616,19
92617,7
92618,12
92619,1
92620,13
92621,14
92622,1
92623,17
92624,8
92625,19
92626,8
92627,8
92628,6
92629,9
92630,9
92631,9
92632,8
92633,10
92634,8
92635,9
92636,15
92637,18
92638,6
92639,16
92640,1
92641,19
92642,13
92643,6
92644,12
92645,19
92646,13
92647,14
92648,1
92649,8
92650,15
92651,10
92652,19
92653,14
92654,12
92655,6
92656,8
92657,12
92658,7
92659,8
92660,8
92661,14
92662,9
92663,15
92664,5
92665,14
92666,3
92667,4
92668,10
92669,17
92670,15
92671,10
92672,18
92673,6
92674,14
92675,19
92676,15
92677,6
92678,5
92679,12
92680,3
92681,9
92682,9
92683,4
92684,8
92685,6
92686,3
92687,12
92688,10
92689,15
92690,8
92691,2
92692,15
92693,4
92694,18
92695,16
92696,12
92697,5
92698,9
92699,1
92700,3
92701,10
92702,10
92703,2
92704,3
92705,8
92706,5
92707,16
92708,13
92709,6
92710,15
92711,4
92712,8
92713,12
92714,10
92715,3
92716,9
92717,9
92718,13
92719,16
92720,6
92721,12
92722,4
92723,17
92724,8
92725,18
92726,9
92727,9
92728,5
92729,13
92730,9
92731,3
92732,17
92733,13
92734,19
92735,16
92736,15
92737,19
92738,11
92739,9
92740,4
92741,18
92742,12
92743,9
92744,12
92745,15
92746,8
92747,14
92748,8
92749,15
92750,11
92751,17
92752,9
92753,4
92754,8
92755,10
92756,15
92757,12
92758,13
92759,3
92760,16
92761,12
92762,10
92763,14
92764,4
92765,2
92766,2
92767,19
92768,11
92769,6
92770,19
92771,16
92772,10
92773,13
92774,6
92775,19
92776,9
92777,13
92778,2
92779,17
92780,6
92781,17
92782,13
92783,13
92784,14
92785,3
92786,6
92787,10
92788,3
92789,13
92790,10
92791,4
92792,12
92793,8
92794,3
92795,3
92796,12
92797,9
92798,17
92799,18
92800,10
92801,5
92802,16
92803,12
92804,10
92805,17
92806,15
92807,10
92808,12
92809,8
92810,3
92811,17
92812,9
92813,9
92814,18
92815,8
92816,10
92817,9
92818,10
92819,8
92820,6
92821,9
92822,16
92823,18
92824,11
92825,4
92826,3
92827,3
92828,15
92829,18
92830,15
92831,4
92832,15
92833,19
92834,13
92835,15
92836,13
92837,15
92838,13
92839,14
92840,3
92841,17
92842,17
92843,3
92844,13
92845,13
92846,13
92847,10
92848,11
92849,10
92850,4
92851,7
92852,8
92853,14
92854,8
92855,12
92856,7
92857,5
92858,13
92859,14
92860,13
92861,9
92862,8
92863,19
92864,9
92865,14
92866,11
92867,8
92868,8
92869,8
92870,7
92871,4
92872,7
92873,10
92874,13
92875,18
92876,15
92877,12
92878,14
92879,15
92880,14
92881,6
92882,1
92883,10
92884,3
92885,10
92886,15
92887,14
92888,13
92889,13
92890,3
92891,8
92892,15
92893,3
92894,6
92895,10
92896,18
92897,9
92898,15
92899,12
92900,3
92901,15
92902,1
92903,10
92904,19
92905,17
92906,8
92907,11
92908,1
92909,15
92910,13
92911,8
92912,9
92913,17
92914,6
92915,6
92916,18
92917,12
92918,18
92919,13
92920,15
92921,13
92922,19
92923,12
92924,8
92925,16
92926,2
92927,15
92928,10
92929,5
92930,6
92931,15
92932,19
92933,10
92934,10
92935,16
92936,18
92937,16
92938,10
92939,15
92940,1
92941,15
92942,12
92943,5
92944,1
92945,10
92946,6
92947,12
92948,4
92949,13
92950,13
92951,14
92952,5
92953,14
92954,8
92955,16
92956,2
92957,13
92958,4
92959,17
92960,19
92961,19
92962,18
92963,10
92964,8
92965,13
92966,4
92967,5
92968,15
92969,2
92970,9
92971,3
92972,6
92973,13
92974,15
92975,18
92976,10
92977,8
92978,9
92979,14
92980,13
92981,17
92982,14
92983,8
92984,15
92985,15
92986,12
92987,10
92988,10
92989,12
92990,1
92991,3
92992,8
92993,1
92994,3
92995,19
92996,15
92997,9
92998,1
92999,13
93000,10
93001,18
93002,13
93003,15
93004,10
93005,19
93006,6
93007,3
93008,17
93009,9
93010,11
93011,13
93012,18
93013,13
93014,2
93015,14
93016,18
93017,3
93018,15
93019,15
93020,3
93021,13
93022,1
93023,12
93024,19
93025,16
93026,1
93027,1
93028,1
93029,13
93030,13
93031,11
93032,17
93033,8
93034,10
93035,18
93036,12
93037,12
93038,5
93039,12
93040,15
93041,9
93042,6
93043,8
93044,19
93045,18
93046,18
93047,9
93048,13
93049,13
93050,18
93051,1
93052,19
93053,15
93054,8
93055,11
93056,12
93057,15
93058,14
93059,12
93060,19
93061,13
93062,14
93063,13
93064,3
93065,9
93066,10
93067,6
93068,6
93069,18
93070,4
93071,13
93072,3
93073,9
93074,11
93075,15
93076,7
93077,12
93078,10
93079,8
93080,13
93081,3
93082,15
93083,9
93084,8
93085,13
93086,4
93087,3
93088,10
93089,3
93090,12
93091,8
93092,10
93093,15
93094,2
93095,12
93096,15
93097,19
93098,16
93099,18
93100,13
93101,15
93102,14
93103,18
93104,18
93105,13
93106,3
93107,14
93108,13
93109,18
93110,18
93111,17
93112,12
93113,6
93114,14
93115,8
93116,13
93117,18
93118,14
93119,1
93120,13
93121,18
93122,1
93123,14
93124,18
93125,14
93126,19
93127,3
93128,18
93129,13
93130,3
93131,14
93132,10
93133,19
93134,3
93135,9
93136,15
93137,17
93138,4
93139,10
93140,8
93141,16
93142,4
93143,9
93144,14
93145,14
93146,15
93147,5
93148,9
93149,5
93150,7
93151,4
93152,15
93153,10
93154,19
93155,14
93156,4
93157,8
93158,8
93159,13
93160,6
93161,9
93162,2
93163,15
93164,10
93165,5
93166,14
93167,15
93168,13
93169,18
93170,13
93171,14
93172,8
93173,8
93174,8
93175,14
93176,12
93177,9
93178,1
93179,13
93180,1
93181,2
93182,3
93183,18
93184,14
93185,3
93186,19
93187,15
93188,13
93189,13
93190,19
93191,11
93192,10
93193,18
93194,8
93195,1
93196,13
93197,15
93198,13
93199,13
93200,15
93201,14
93202,9
93203,9
93204,6
93205,4
93206,18
93207,9
93208,19
93209,1
93210,1
93211,13
93212,9
93213,14
93214,9
93215,6
93216,13
93217,1
93218,13
93219,13
93220,12
93221,3
93222,17
93223,17
93224,6
93225,3
93226,12
93227,3
93228,18
93229,13
93230,8
93231,4
93232,10
93233,9
93234,4
93235,13
93236,12
93237,4
93238,10
93239,9
93240,6
93241,17
93242,8
93243,3
93244,18
93245,13
93246,9
93247,3
93248,12
93249,6
93250,15
93251,9
93252,1
93253,3
93254,7
93255,13
93256,14
93257,9
93258,13
93259,14
93260,18
93261,13
93262,13
93263,11
93264,15
93265,13
93266,2
93267,10
93268,3
93269,6
93270,15
93271,3
93272,14
93273,12
93274,4
93275,13
93276,6
93277,14
93278,12
93279,13
93280,17
93281,17
93282,6
93283,15
93284,13
93285,17
93286,9
93287,14
93288,15
93289,9
93290,6
93291,16
93292,11
93293,9
93294,9
93295,4
93296,1
93297,5
93298,5
93299,15
93300,3
93301,9
93302,4
93303,18
93304,12
93305,17
93306,6
93307,8
93308,12
93309,18
93310,19
93311,19
93312,6
93313,13
93314,18
93315,8
93316,15
93317,13
93318,12
93319,2
93320,15
93321,13
93322,3
93323,6
93324,7
93325,1
93326,4
93327,15
93328,14
93329,10
93330,10
93331,14
93332,1
93333,3
93334,9
93335,7
93336,1
93337,9
93338,12
93339,8
93340,16
93341,3
93342,13
93343,9
93344,3
93345,10
93346,3
93347,18
93348,13
93349,13
93350,6
93351,3
93352,13
93353,17
93354,3
93355,3
93356,12
93357,12
93358,3
93359,12
93360,3
93361,8
93362,19
93363,2
93364,13
93365,18
93366,9
93367,14
93368,13
93369,14
93370,12
93371,13
93372,14
93373,17
93374,9
93375,17
93376,4
93377,6
93378,19
93379,7
93380,5
93381,15
93382,9
93383,7
93384,17
93385,6
93386,2
93387,9
93388,3
93389,3
93390,13
93391,10
93392,9
93393,1
93394,6
93395,8
93396,9
93397,13
93398,8
93399,8
93400,6
93401,8
93402,2
93403,4
93404,17
93405,10
93406,18
93407,7
93408,15
93409,15
93410,8
93411,8
93412,3
93413,6
93414,8
93415,11
93416,19
93417,19
93418,12
93419,9
93420,13
93421,19
93422,17
93423,8
93424,2
93425,18
93426,14
93427,12
93428,4
93429,4
93430,3
93431,12
93432,4
93433,6
93434,12
93435,3
93436,17
93437,7
93438,2
93439,11
93440,13
93441,11
93442,6
93443,12
93444,13
93445,3
93446,19
93447,13
93448,1
93449,16
93450,4
93451,15
93452,3
93453,18
93454,11
93455,17
93456,8
93457,1
93458,15
93459,4
93460,10
93461,3
93462,14
93463,3
93464,19
93465,17
93466,8
93467,6
93468,15
93469,5
93470,3
93471,7
93472,13
93473,7
93474,14
93475,19
93476,6
93477,19
93478,8
93479,6
93480,3
93481,9
93482,11
93483,9
93484,8
93485,15
93486,1
93487,3
93488,15
93489,5
93490,5
93491,7
93492,9
93493,15
93494,4
93495,19
93496,10
93497,9
93498,7
93499,14
93500,9
93501,7
93502,13
93503,4
93504,1
93505,3
93506,8
93507,18
93508,17
93509,18
93510,7
93511,12
93512,19
93513,17
93514,8
93515,12
93516,4
93517,8
93518,8
93519,3
93520,3
93521,15
93522,7
93523,15
93524,5
93525,14
93526,15
93527,10
93528,14
93529,1
93530,14
93531,9
93532,16
93533,7
93534,19
93535,1
93536,4
93537,19
93538,9
93539,7
93540,15
93541,8
93542,3
93543,19
93544,11
93545,10
93546,18
93547,13
93548,3
93549,12
93550,10
93551,18
93552,10
93553,4
93554,11
93555,13
93556,19
93557,3
93558,13
93559,12
93560,15
93561,19
93562,18
93563,14
93564,15
93565,1
93566,1
93567,5
93568,10
93569,8
93570,12
93571,14
93572,5
93573,10
93574,8
93575,13
93576,3
93577,16
93578,13
93579,1
93580,1
93581,9
93582,8
93583,6
93584,14
93585,19
93586,5
93587,14
93588,8
93589,7
93590,8
93591,8
93592,14
93593,16
93594,8
93595,16
93596,10
93597,14
93598,14
93599,3
93600,19
93601,18
93602,18
93603,13
93604,11
93605,6
93606,10
93607,6
93608,5
93609,17
93610,13
93611,6
93612,1
93613,9
93614,6
93615,9
93616,15
93617,18
93618,9
93619,4
93620,4
93621,9
93622,10
93623,15
93624,10
93625,18
93626,14
93627,14
93628,9
93629,18
93630,10
93631,13
93632,3
93633,16
93634,9
93635,9
93636,19
93637,10
93638,15
93639,3
93640,13
93641,3
93642,1
93643,6
93644,10
93645,7
93646,10
93647,12
93648,4
93649,6
93650,15
93651,3
93652,10
93653,10
93654,9
93655,3
93656,17
93657,8
93658,6
93659,3
93660,7
93661,8
93662,10
93663,15
93664,13
93665,18
93666,1
93667,5
93668,6
93669,9
93670,10
93671,12
93672,19
93673,6
93674,13
93675,10
93676,19
93677,12
93678,8
93679,3
93680,9
93681,12
93682,8
93683,19
93684,15
93685,13
93686,6
93687,3
93688,6
93689,3
93690,16
93691,8
93692,15
93693,9
93694,8
93695,19
93696,19
93697,3
93698,10
93699,3
93700,1
93701,9
93702,6
93703,13
93704,18
93705,5
93706,14
93707,9
93708,4
93709,7
93710,19
93711,16
93712,6
93713,5
93714,13
93715,3
93716,10
93717,13
93718,12
93719,3
93720,14
93721,9
93722,11
93723,15
93724,18
93725,15
93726,17
93727,3
93728,18
93729,8
93730,16
93731,13
93732,12
93733,2
93734,8
93735,3
93736,4
93737,11
93738,8
93739,1
93740,12
93741,7
93742,18
93743,14
93744,12
93745,8
93746,3
93747,11
93748,8
93749,14
93750,12
93751,10
93752,6
93753,18
93754,3
93755,7
93756,19
93757,10
93758,17
93759,13
93760,8
93761,19
93762,3
93763,9
93764,8
93765,18
93766,10
93767,14
93768,4
93769,13
93770,3
93771,6
93772,9
93773,7
93774,15
93775,9
93776,9
93777,13
93778,13
93779,18
93780,1
93781,6
93782,6
93783,17
93784,6
93785,15
93786,1
93787,18
93788,13
93789,10
93790,15
93791,1
93792,9
93793,8
93794,14
93795,15
93796,8
93797,15
93798,3
93799,14
93800,4
93801,17
93802,9
93803,4
93804,8
93805,3
93806,13
93807,13
93808,6
93809,2
93810,6
93811,13
93812,8
93813,6
93814,18
93815,8
93816,5
93817,8
93818,17
93819,8
93820,10
93821,9
93822,12
93823,8
93824,8
93825,13
93826,19
93827,19
93828,3
93829,2
93830,14
93831,6
93832,5
93833,18
93834,10
93835,8
93836,13
93837,15
93838,19
93839,6
93840,10
93841,15
93842,14
93843,8
93844,9
93845,10
93846,6
93847,1
93848,18
93849,18
93850,15
93851,10
93852,19
93853,9
93854,19
93855,2
93856,8
93857,13
93858,3
93859,19
93860,2
93861,6
93862,18
93863,2
93864,2
93865,15
93866,6
93867,19
93868,11
93869,9
